time,HDifHor,HDirNor,HGloHor,HHorIR,TBlaSky,TDewPoi,TDryBul,TWetBul,ceiHei,cloTim,nOpa,nTot,relHum,solAlt,solDec,solHouAng,solTim,solZen,winDir,winSpe,lat,lon,pAtm
396000.0,83.1576,650.34705,297.91058,223.0,250.46452,261.45,267.55,265.96582,2000.0,396000.0,0.1,0.3,0.63,0.33851853,-0.39574066,25.668154,396162.44,1.2322778,4.0142574,6.2,0.7326892018318176,-1.5344934463500977,101325.0
399600.0,74.43891,370.47012,163.82307,233.0,253.17728,262.55,269.25,267.36777,2000.0,399600.0,0.2,0.2,0.6,0.22336693,-0.3956638,25.929876,399761.38,1.3474294,3.8397243,8.2,0.7326892018318176,-1.5344934463500977,101325.0
403200.0,31.884615,110.84426,39.401966,239.0,254.86871,262.55,269.85,267.8072,2000.0,403200.0,0.4,0.5,0.58,0.07836531,-0.39558676,26.191597,403360.3,1.492431,4.1887903,9.3,0.7326892018318176,-1.5344934463500977,101325.0
406800.0,2.25,21.664772,5.45354,232.0,252.85258,263.15,268.75,267.1976,2000.0,406800.0,0.2,0.2,0.66,-0.087953866,-0.39550948,26.45332,406959.25,1.6587502,4.1887903,7.7,0.7326892018318176,-1.5344934463500977,101325.0
410400.0,0.0,0.0,0.0,227.0,251.43756,263.15,268.15,266.7372,2000.0,410400.0,0.1,0.1,0.68,-0.26877034,-0.395432,26.715042,410558.22,1.8395667,4.537856,7.2,0.7326892018318176,-1.5344934463500977,101325.0
414000.0,0.0,0.0,0.0,224.0,250.73064,262.55,267.55,266.18317,2000.0,414000.0,0.1,0.1,0.68,-0.45863613,-0.3953543,26.976765,414157.16,2.0294325,4.537856,7.2,0.7326892018318176,-1.5344934463500977,101325.0
417600.0,0.0,0.0,0.0,220.0,249.57956,262.05,266.45,265.2871,2000.0,417600.0,0.1,0.1,0.71,-0.6526676,-0.3952764,27.238487,417756.1,2.2234638,4.712389,6.7,0.7326892018318176,-1.5344934463500977,101325.0
421200.0,0.0,0.0,0.0,212.0,247.3715,262.05,265.35,264.48636,2000.0,421200.0,0.0,0.0,0.77,-0.8451626,-0.3951983,27.50021,421355.03,2.415959,4.712389,6.7,0.7326892018318176,-1.5344934463500977,101325.0
424800.0,0.0,0.0,0.0,207.0,245.93958,260.35,264.25,263.334,2000.0,424800.0,0.0,0.0,0.74,-1.0264118,-0.39511994,27.761932,424953.97,2.597208,4.886922,5.2,0.7326892018318176,-1.5344934463500977,101325.0
428400.0,0.0,0.0,0.0,207.0,245.81914,259.85,264.25,263.22723,2000.0,428400.0,0.0,0.0,0.71,-1.17345,-0.3950414,28.023655,428552.9,2.7442462,4.712389,5.2,0.7326892018318176,-1.5344934463500977,101325.0
432000.0,0.0,0.0,0.0,210.0,246.64766,259.25,263.15,262.29303,2000.0,432000.0,0.2,0.2,0.74,-1.2329435,-0.39496264,28.285378,432151.88,2.8037398,4.886922,5.2,0.7326892018318176,-1.5344934463500977,101325.0
435600.0,0.0,0.0,0.0,199.0,243.50839,258.75,262.05,261.34253,2000.0,435600.0,0.0,0.0,0.77,-1.1633005,-0.3948837,28.5471,435750.8,2.7340968,4.886922,5.7,0.7326892018318176,-1.5344934463500977,101325.0
439200.0,0.0,0.0,0.0,205.0,245.3492,258.15,262.05,261.21857,2000.0,439200.0,0.2,0.2,0.73,-1.0117366,-0.3948045,28.808823,439349.75,2.582533,4.712389,4.6,0.7326892018318176,-1.5344934463500977,101325.0
442800.0,0.0,0.0,0.0,195.0,242.19698,257.55,260.95,260.29028,2000.0,442800.0,0.0,0.0,0.77,-0.8288709,-0.3947251,29.070545,442948.7,2.3996673,4.886922,4.1,0.7326892018318176,-1.5344934463500977,101325.0
446400.0,0.0,0.0,0.0,189.0,240.23225,255.95,259.25,258.634,2000.0,446400.0,0.0,0.0,0.76,-0.63588053,-0.3946455,29.332268,446547.66,2.206677,5.061455,3.6,0.7326892018318176,-1.5344934463500977,101325.0
450000.0,0.0,0.0,0.0,189.0,240.35362,256.45,259.25,258.73712,2000.0,450000.0,0.0,0.0,0.8,-0.4419021,-0.39456573,29.59399,450146.6,2.0126984,5.4105206,3.6,0.7326892018318176,-1.5344934463500977,101325.0
453600.0,0.0,0.0,0.0,187.0,239.62303,255.35,258.75,258.15433,2000.0,453600.0,0.0,0.0,0.76,-0.25248006,-0.39448568,29.855715,453745.53,1.8232764,5.4105206,3.6,0.7326892018318176,-1.5344934463500977,101325.0
457200.0,5.8235292,8.675847,3.4521277,186.0,239.35394,254.25,258.75,257.9795,2000.0,457200.0,0.0,0.1,0.69,-0.07249887,-0.39440545,30.117437,457344.5,1.6432952,5.7595863,4.6,0.7326892018318176,-1.5344934463500977,101325.0
460800.0,33.65923,217.49199,66.64973,187.0,239.49031,249.25,258.15,256.88016,2000.0,460800.0,0.2,0.7,0.47,0.09250706,-0.39432502,30.37916,460943.44,1.4782892,5.5850534,3.1,0.7326892018318176,-1.5344934463500977,101325.0
464400.0,57.072796,557.43066,189.99957,188.0,239.85336,249.85,259.25,257.8291,2000.0,464400.0,0.1,0.4,0.45,0.23557551,-0.39424437,30.640882,464542.38,1.3352208,5.934119,5.2,0.7326892018318176,-1.5344934463500977,101325.0
468000.0,94.87427,622.9557,305.2724,190.0,240.68858,250.95,259.85,258.45242,2000.0,468000.0,0.1,0.4,0.48,0.34802654,-0.3941635,30.902607,468141.34,1.2227697,6.1086526,4.1,0.7326892018318176,-1.5344934463500977,101325.0
471600.0,146.86035,292.77188,274.6043,199.0,243.25056,251.45,260.95,259.38895,2000.0,471600.0,0.3,1.0,0.46,0.420226,-0.39408243,31.16433,471740.28,1.1505703,5.7595863,4.1,0.7326892018318176,-1.5344934463500977,101325.0
475200.0,182.88277,89.802704,221.09866,210.0,246.75859,252.55,262.05,260.3744,7620.0,475200.0,0.7,1.0,0.46,0.444067,-0.39400113,31.426052,475339.25,1.1267294,5.2359877,4.1,0.7326892018318176,-1.5344934463500977,101325.0
478800.0,164.72478,45.641518,181.15906,212.0,247.16794,252.55,261.45,259.8981,7620.0,478800.0,0.8,1.0,0.48,0.41644883,-0.39391965,31.687777,478938.2,1.1543475,5.4105206,2.6,0.7326892018318176,-1.5344934463500977,101325.0
482400.0,127.02474,53.6595,144.63547,224.0,250.80325,252.55,262.05,260.3744,7620.0,482400.0,1.0,1.0,0.46,0.3409431,-0.39383793,31.9495,482537.16,1.2298533,5.7595863,3.6,0.7326892018318176,-1.5344934463500977,101325.0
486000.0,102.75809,97.341934,123.537766,211.0,247.03917,252.05,261.45,259.83755,7620.0,486000.0,0.8,1.0,0.46,0.22589146,-0.393756,32.211224,486136.1,1.3449049,4.886922,2.6,0.7326892018318176,-1.5344934463500977,101325.0
489600.0,43.72096,69.39493,53.352272,204.0,245.01184,252.55,260.95,259.50604,7620.0,489600.0,0.6,1.0,0.5,0.08092147,-0.39367387,32.472946,489735.06,1.4898748,5.4105206,2.6,0.7326892018318176,-1.5344934463500977,101325.0
493200.0,2.5984848,19.833334,3.2386363,190.0,240.75807,252.05,258.75,257.67868,2000.0,493200.0,0.2,0.6,0.57,-0.0854032,-0.39359152,32.73467,493334.0,1.6561996,5.5850534,3.6,0.7326892018318176,-1.5344934463500977,101325.0
496800.0,0.0,0.0,0.0,186.0,239.36513,250.95,257.55,256.5634,2000.0,496800.0,0.2,0.4,0.57,-0.26623937,-0.39350897,32.99639,496932.97,1.8370357,5.5850534,3.1,0.7326892018318176,-1.5344934463500977,101325.0
500400.0,0.0,0.0,0.0,175.0,235.67822,249.85,255.95,255.10995,2000.0,500400.0,0.0,0.0,0.59,-0.45612308,-0.3934262,33.258118,500531.94,2.0269194,6.1086526,4.6,0.7326892018318176,-1.5344934463500977,101325.0
504000.0,0.0,0.0,0.0,174.0,235.52753,249.25,255.95,255.0481,2000.0,504000.0,0.0,0.0,0.56,-0.6501582,-0.39334324,33.51984,504130.88,2.2209547,5.7595863,4.1,0.7326892018318176,-1.5344934463500977,101325.0
507600.0,0.0,0.0,0.0,169.0,233.68704,248.15,254.25,253.50772,2000.0,507600.0,0.0,0.0,0.59,-0.84263265,-0.39326006,33.781563,507729.84,2.413429,4.886922,2.1,0.7326892018318176,-1.5344934463500977,101325.0
511200.0,0.0,0.0,0.0,171.0,234.23851,248.15,254.85,254.01715,2000.0,511200.0,0.0,0.0,0.56,-1.0238417,-0.39317667,34.043285,511328.8,2.594638,5.5850534,4.1,0.7326892018318176,-1.5344934463500977,101325.0
514800.0,0.0,0.0,0.0,172.0,234.54587,247.55,255.35,254.38747,2000.0,514800.0,0.0,0.0,0.51,-1.170932,-0.39309308,34.30501,514927.75,2.7417283,6.1086526,4.1,0.7326892018318176,-1.5344934463500977,101325.0
518400.0,0.0,0.0,0.0,168.0,233.40869,247.05,254.25,253.39848,2000.0,518400.0,0.0,0.0,0.53,-1.2310288,-0.39300925,34.566734,518526.72,2.8018253,6.1086526,4.6,0.7326892018318176,-1.5344934463500977,101325.0
522000.0,0.0,0.0,0.0,168.0,233.25592,246.45,254.25,253.36203,2000.0,522000.0,0.0,0.0,0.51,-1.1624569,-0.39292523,34.828457,522125.7,2.7332532,5.7595863,4.1,0.7326892018318176,-1.5344934463500977,101325.0
525600.0,0.0,0.0,0.0,167.0,232.7972,246.45,253.75,252.92955,2000.0,525600.0,0.0,0.0,0.53,-1.011561,-0.392841,35.090183,525724.6,2.5823574,5.7595863,3.6,0.7326892018318176,-1.5344934463500977,101325.0
529200.0,0.0,0.0,0.0,165.0,232.24675,246.45,253.15,252.416,2000.0,529200.0,0.0,0.0,0.56,-0.8289766,-0.39275655,35.351906,529323.6,2.399773,5.4105206,3.1,0.7326892018318176,-1.5344934463500977,101325.0
532800.0,0.0,0.0,0.0,163.0,231.69629,246.45,252.55,251.88066,2000.0,532800.0,0.0,0.0,0.58,-0.6360639,-0.3926719,35.613632,532922.56,2.2068603,5.4105206,4.1,0.7326892018318176,-1.5344934463500977,101325.0
536400.0,0.0,0.0,0.0,167.0,233.12437,246.45,252.05,251.452,2000.0,536400.0,0.2,0.2,0.61,-0.4420456,-0.39258704,35.875355,536521.56,2.012842,5.2359877,3.1,0.7326892018318176,-1.5344934463500977,101325.0
540000.0,0.0,0.0,0.0,162.0,231.04498,245.35,250.95,250.40094,2000.0,540000.0,0.1,0.1,0.61,-0.2524998,-0.39250195,36.137077,540120.5,1.8232961,5.4105206,3.1,0.7326892018318176,-1.5344934463500977,101325.0
543600.0,4.423611,57.068695,6.002049,157.0,229.40044,245.35,250.35,249.86668,2000.0,543600.0,0.0,0.0,0.64,-0.07232143,-0.3924167,36.398804,543719.44,1.6431178,5.2359877,2.1,0.7326892018318176,-1.5344934463500977,101325.0
547200.0,22.17361,409.51596,76.295364,160.0,230.5607,245.95,251.45,250.87909,2000.0,547200.0,0.0,0.0,0.61,0.09295421,-0.39233118,36.660526,547318.44,1.4778421,5.5850534,3.1,0.7326892018318176,-1.5344934463500977,101325.0
550800.0,38.02778,730.29395,211.87305,170.0,234.08661,247.55,254.85,253.96002,2000.0,550800.0,0.0,0.0,0.53,0.23636484,-0.3922455,36.922253,550917.4,1.3344315,6.1086526,5.2,0.7326892018318176,-1.5344934463500977,101325.0
554400.0,49.0625,847.5282,342.849,177.0,236.41313,248.75,257.05,255.9185,2000.0,554400.0,0.0,0.0,0.49,0.34922,-0.39215958,37.183975,554516.4,1.2215763,6.1086526,6.2,0.7326892018318176,-1.5344934463500977,101325.0
558000.0,55.5625,893.22687,426.29416,182.0,237.97665,248.75,258.75,257.32593,2000.0,558000.0,0.0,0.0,0.43,0.42185184,-0.39207345,37.4457,558115.3,1.1489445,6.1086526,6.7,0.7326892018318176,-1.5344934463500977,101325.0
561600.0,57.52778,902.6729,450.82065,182.0,237.97665,248.75,258.75,257.32593,2000.0,561600.0,0.0,0.0,0.43,0.44609368,-0.39198712,37.707424,561714.3,1.1247027,5.4105206,5.2,0.7326892018318176,-1.5344934463500977,101325.0
565200.0,55.29365,888.4078,419.22668,185.0,239.11635,249.25,259.85,258.2618,2000.0,565200.0,0.0,0.0,0.41,0.41878387,-0.3919006,37.96915,565313.25,1.1520125,5.4105206,5.2,0.7326892018318176,-1.5344934463500977,101325.0
568800.0,47.282738,835.62134,328.863,187.0,239.72974,249.85,260.35,258.70822,2000.0,568800.0,0.0,0.0,0.41,0.34346804,-0.39181384,38.230873,568912.25,1.2273283,5.5850534,5.7,0.7326892018318176,-1.5344934463500977,101325.0
572400.0,36.320835,712.6455,196.18259,185.0,239.11635,249.25,259.85,258.2618,2000.0,572400.0,0.0,0.0,0.41,0.22850376,-0.39172688,38.4926,572511.2,1.3422925,5.5850534,4.6,0.7326892018318176,-1.5344934463500977,101325.0
576000.0,20.811111,370.34924,63.9464,184.0,238.71686,249.85,259.25,257.8291,2000.0,576000.0,0.0,0.0,0.45,0.083553456,-0.3916397,38.754322,576110.2,1.4872428,5.5850534,5.2,0.7326892018318176,-1.5344934463500977,101325.0
579600.0,3.5138888,40.669643,5.647059,177.0,236.41313,248.75,257.05,255.9185,2000.0,579600.0,0.0,0.0,0.49,-0.08278678,-0.39155233,39.01605,579709.2,1.6535832,5.7595863,5.7,0.7326892018318176,-1.5344934463500977,101325.0
583200.0,0.0,0.0,0.0,175.0,235.86131,248.75,256.45,255.40834,2000.0,583200.0,0.0,0.0,0.51,-0.2636503,-0.39146474,39.27777,583308.1,1.8344467,5.5850534,3.6,0.7326892018318176,-1.5344934463500977,101325.0
586800.0,0.0,0.0,0.0,171.0,234.23851,248.15,254.85,254.01715,2000.0,586800.0,0.0,0.0,0.56,-0.45355666,-0.39137697,39.539497,586907.1,2.024353,6.1086526,4.1,0.7326892018318176,-1.5344934463500977,101325.0
590400.0,0.0,0.0,0.0,171.0,234.23851,248.15,254.85,254.01715,2000.0,590400.0,0.0,0.0,0.56,-0.6475967,-0.39128897,39.80122,590506.06,2.218393,5.4105206,2.6,0.7326892018318176,-1.5344934463500977,101325.0
594000.0,0.0,0.0,0.0,167.0,233.07622,247.55,253.75,253.03477,2000.0,594000.0,0.0,0.0,0.59,-0.8400467,-0.39120075,40.062946,594105.06,2.4108431,4.886922,2.6,0.7326892018318176,-1.5344934463500977,101325.0
597600.0,0.0,0.0,0.0,166.0,232.5251,247.55,253.15,252.51648,2000.0,597600.0,0.0,0.0,0.62,-1.0212034,-0.39111233,40.324673,597704.06,2.5919998,5.7595863,2.6,0.7326892018318176,-1.5344934463500977,101325.0
601200.0,0.0,0.0,0.0,167.0,232.94968,247.05,253.75,252.98218,2000.0,601200.0,0.0,0.0,0.56,-1.1683197,-0.3910237,40.586395,601303.0,2.7391162,6.2831855,2.1,0.7326892018318176,-1.5344934463500977,101325.0
604800.0,0.0,0.0,0.0,165.0,232.39885,247.05,253.15,252.44951,2000.0,604800.0,0.0,0.0,0.58,-1.2289855,-0.39093485,40.84812,604902.0,2.7997818,5.2359877,2.1,0.7326892018318176,-1.5344934463500977,101325.0
608400.0,0.0,0.0,0.0,163.0,231.38902,247.05,252.05,251.49814,2000.0,608400.0,0.0,0.0,0.64,-1.1614833,-0.3908458,41.109848,608501.0,2.7322795,4.363323,2.1,0.7326892018318176,-1.5344934463500977,101325.0
612000.0,0.0,0.0,0.0,163.0,231.38902,247.05,252.05,251.49814,2000.0,612000.0,0.0,0.0,0.64,-1.0112729,-0.39075655,41.37157,612099.94,2.5820692,4.886922,2.1,0.7326892018318176,-1.5344934463500977,101325.0
615600.0,0.0,0.0,0.0,163.0,231.38902,247.05,252.05,251.49814,2000.0,615600.0,0.0,0.0,0.64,-0.8289813,-0.3906671,41.633297,615698.94,2.3997777,5.061455,2.1,0.7326892018318176,-1.5344934463500977,101325.0
619200.0,0.0,0.0,0.0,167.0,233.12437,246.45,252.05,251.452,2000.0,619200.0,0.2,0.2,0.61,-0.63615125,-0.39057744,41.895023,619297.94,2.2069476,4.886922,2.1,0.7326892018318176,-1.5344934463500977,101325.0
622800.0,0.0,0.0,0.0,164.0,231.7854,246.45,251.45,250.92314,2000.0,622800.0,0.1,0.1,0.64,-0.44209385,-0.39048755,42.156746,622896.9,2.01289,4.363323,2.1,0.7326892018318176,-1.5344934463500977,101325.0
626400.0,0.0,0.0,0.0,161.0,230.83821,247.05,251.45,250.98184,2000.0,626400.0,0.0,0.0,0.68,-0.2524221,-0.39039746,42.418472,626495.9,1.8232185,4.363323,2.1,0.7326892018318176,-1.5344934463500977,101325.0
630000.0,5.0,58.516357,1.4726562,161.0,230.68712,246.45,251.45,250.92314,2000.0,630000.0,0.0,0.0,0.64,-0.072042495,-0.39030716,42.6802,630094.9,1.6428388,4.1887903,1.5,0.7326892018318176,-1.5344934463500977,101325.0
633600.0,22.166666,422.79047,83.68531,163.0,231.38902,247.05,252.05,251.49814,2000.0,633600.0,0.0,0.0,0.64,0.09350823,-0.39021665,42.941925,633693.8,1.4772881,4.1887903,2.1,0.7326892018318176,-1.5344934463500977,101325.0
637200.0,47.174797,633.79315,198.5206,175.0,235.80331,250.35,255.95,255.17177,2000.0,637200.0,0.0,0.0,0.62,0.23726687,-0.39012596,43.203648,637292.8,1.3335295,3.8397243,2.1,0.7326892018318176,-1.5344934463500977,101325.0
640800.0,76.39121,676.8898,311.20358,187.0,239.6697,250.95,258.75,257.55292,2000.0,640800.0,0.1,0.3,0.52,0.35053125,-0.39003503,43.465374,640891.8,1.220265,4.0142574,4.1,0.7326892018318176,-1.5344934463500977,101325.0
644400.0,116.54674,677.58673,400.1024,192.0,241.15172,250.95,260.35,258.82098,2000.0,644400.0,0.1,0.7,0.45,0.4235978,-0.3899439,43.7271,644490.8,1.1471986,4.1887903,4.6,0.7326892018318176,-1.5344934463500977,101325.0
648000.0,120.88725,688.6032,419.7024,196.0,242.52507,250.95,260.95,259.33032,2000.0,648000.0,0.2,0.8,0.44,0.44823828,-0.38985258,43.988827,648089.8,1.122558,4.0142574,4.1,0.7326892018318176,-1.5344934463500977,101325.0
651600.0,88.583336,728.5904,388.25952,199.0,243.47029,252.05,262.55,260.69022,2000.0,651600.0,0.1,0.6,0.42,0.4212294,-0.38976103,44.250553,651688.75,1.1495669,4.0142574,5.2,0.7326892018318176,-1.5344934463500977,101325.0
655200.0,61.734375,735.0083,313.8894,201.0,244.02669,252.05,263.15,261.15106,2000.0,655200.0,0.1,0.3,0.4,0.34609208,-0.38966927,44.51228,655287.75,1.2247043,3.8397243,7.2,0.7326892018318176,-1.5344934463500977,101325.0
658800.0,39.83028,682.20154,192.13698,199.0,243.55106,252.55,263.75,261.67532,2000.0,658800.0,0.0,0.1,0.4,0.23120242,-0.38957733,44.774002,658886.75,1.3395939,3.6651914,7.2,0.7326892018318176,-1.5344934463500977,101325.0
662400.0,23.401255,324.5404,64.656204,200.0,243.85376,253.75,263.75,261.81622,2000.0,662400.0,0.0,0.2,0.44,0.086259745,-0.38948515,45.03573,662485.75,1.4845365,4.0142574,5.2,0.7326892018318176,-1.5344934463500977,101325.0
666000.0,4.284091,29.479675,5.370968,203.0,244.58304,254.25,263.15,261.4557,2000.0,666000.0,0.1,0.3,0.49,-0.08010619,-0.3893928,45.297455,666084.75,1.6509025,3.8397243,3.6,0.7326892018318176,-1.5344934463500977,101325.0
669600.0,0.0,0.0,0.0,200.0,243.69778,255.35,263.15,261.59055,2000.0,669600.0,0.0,0.0,0.53,-0.26100466,-0.3893002,45.55918,669683.75,1.8318009,4.0142574,5.2,0.7326892018318176,-1.5344934463500977,101325.0
673200.0,0.0,0.0,0.0,200.0,243.69778,255.35,263.15,261.59055,2000.0,673200.0,0.0,0.0,0.53,-0.4509384,-0.38920742,45.820908,673282.7,2.0217347,3.8397243,3.6,0.7326892018318176,-1.5344934463500977,101325.0
676800.0,0.0,0.0,0.0,202.0,244.25343,255.35,263.75,262.0619,2000.0,676800.0,0.0,0.1,0.51,-0.6449844,-0.3891144,46.082634,676881.7,2.2157807,3.8397243,4.6,0.7326892018318176,-1.5344934463500977,101325.0
680400.0,0.0,0.0,0.0,207.0,245.88153,255.35,264.25,262.43738,2000.0,680400.0,0.1,0.2,0.49,-0.837406,-0.38902122,46.34436,680480.7,2.4082024,3.6651914,4.1,0.7326892018318176,-1.5344934463500977,101325.0
684000.0,0.0,0.0,0.0,203.0,244.71646,255.35,264.25,262.43738,2000.0,684000.0,0.0,0.2,0.49,-1.0184982,-0.38892782,46.606087,684079.7,2.5892944,3.6651914,5.7,0.7326892018318176,-1.5344934463500977,101325.0
687600.0,0.0,0.0,0.0,206.0,245.42146,255.95,264.85,262.9707,2000.0,687600.0,0.0,0.0,0.49,-1.1656147,-0.3888342,46.867813,687678.7,2.736411,3.8397243,7.7,0.7326892018318176,-1.5344934463500977,101325.0
691200.0,0.0,0.0,0.0,203.0,244.71646,255.35,264.25,262.43738,2000.0,691200.0,0.0,0.0,0.49,-1.226815,-0.3887404,47.12954,691277.7,2.7976112,4.0142574,6.2,0.7326892018318176,-1.5344934463500977,101325.0
694800.0,0.0,0.0,0.0,205.0,245.25981,257.55,264.25,262.7979,2000.0,694800.0,0.0,0.0,0.59,-1.1603793,-0.38864636,47.391266,694876.7,2.7311757,3.8397243,6.2,0.7326892018318176,-1.5344934463500977,101325.0
698400.0,0.0,0.0,0.0,205.0,245.13705,257.05,264.25,262.69,2000.0,698400.0,0.0,0.0,0.56,-1.0108712,-0.38855213,47.652992,698475.7,2.5816674,3.8397243,7.7,0.7326892018318176,-1.5344934463500977,101325.0
702000.0,0.0,0.0,0.0,208.0,246.11029,258.75,264.85,263.45648,2000.0,702000.0,0.0,0.0,0.62,-0.8288838,-0.3884577,47.91472,702074.7,2.3996801,3.8397243,6.7,0.7326892018318176,-1.5344934463500977,101325.0
705600.0,0.0,0.0,0.0,208.0,246.11029,258.75,264.85,263.45648,2000.0,705600.0,0.0,0.0,0.62,-0.63614154,-0.38836303,48.176445,705673.7,2.2069378,4.0142574,6.7,0.7326892018318176,-1.5344934463500977,101325.0
709200.0,0.0,0.0,0.0,208.0,246.11029,258.75,264.85,263.45648,2000.0,709200.0,0.0,0.0,0.62,-0.44204593,-0.38826817,48.43817,709272.7,2.0128422,3.6651914,6.7,0.7326892018318176,-1.5344934463500977,101325.0
712800.0,0.0,0.0,0.0,208.0,246.11029,258.75,264.85,263.45648,2000.0,712800.0,0.0,0.0,0.62,-0.25224635,-0.3881731,48.699898,712871.7,1.8230426,3.8397243,6.7,0.7326892018318176,-1.5344934463500977,101325.0
716400.0,5.1277175,2.7594936,4.821429,210.0,246.5749,258.75,265.35,263.79962,2000.0,716400.0,0.0,0.0,0.59,-0.07166166,-0.38807786,48.961624,716470.7,1.642458,3.8397243,6.2,0.7326892018318176,-1.5344934463500977,101325.0
720000.0,33.376747,79.0017,46.171146,210.0,246.5749,258.75,265.35,263.79962,2000.0,720000.0,0.0,0.0,0.59,0.09416927,-0.38798237,49.22335,720069.7,1.4766271,4.0142574,7.2,0.7326892018318176,-1.5344934463500977,101325.0
723600.0,97.399536,208.77419,149.71394,226.0,251.2655,258.75,267.55,265.3959,2000.0,723600.0,0.3,0.4,0.5,0.23828152,-0.38788667,49.48508,723668.7,1.3325148,3.8397243,8.8,0.7326892018318176,-1.5344934463500977,101325.0
727200.0,170.32677,211.29556,246.51717,236.0,254.1158,259.85,269.25,266.78683,6710.0,727200.0,0.5,0.9,0.48,0.35195988,-0.3877908,49.746807,727267.7,1.2188364,4.0142574,6.7,0.7326892018318176,-1.5344934463500977,101325.0
730800.0,202.23166,252.98546,300.73178,246.0,256.73468,260.95,270.35,267.78946,6100.0,730800.0,0.7,0.9,0.49,0.42546332,-0.38769472,50.008533,730866.7,1.145333,3.6651914,7.2,0.7326892018318176,-1.5344934463500977,101325.0
734400.0,200.45424,344.04807,346.52982,251.0,257.90582,262.55,272.55,269.56662,6100.0,734400.0,0.5,0.9,0.47,0.45049998,-0.3875984,50.27026,734465.7,1.1202964,4.0142574,6.7,0.7326892018318176,-1.5344934463500977,101325.0
738000.0,187.0,323.7307,324.75372,253.0,258.33942,263.75,273.75,270.6468,2000.0,738000.0,0.3,0.8,0.48,0.4237843,-0.3875019,50.531986,738064.7,1.147012,4.0142574,7.2,0.7326892018318176,-1.5344934463500977,101325.0
741600.0,126.270836,363.91794,243.5462,257.0,259.3775,263.75,274.85,271.31512,2000.0,741600.0,0.3,0.7,0.44,0.34881392,-0.3874052,50.793713,741663.7,1.2219824,4.0142574,9.3,0.7326892018318176,-1.5344934463500977,101325.0
745200.0,76.52005,294.96204,152.05156,251.0,257.99026,264.25,274.85,271.44724,2000.0,745200.0,0.1,0.3,0.46,0.23398598,-0.38730827,51.055443,745262.75,1.3368104,4.0142574,6.2,0.7326892018318176,-1.5344934463500977,101325.0
748800.0,34.380688,94.85817,42.663223,255.0,259.01004,264.85,274.85,271.5789,2000.0,748800.0,0.2,0.2,0.48,0.0890388,-0.38721114,51.31717,748861.75,1.4817575,3.8397243,7.2,0.7326892018318176,-1.5344934463500977,101325.0
752400.0,1.9117647,0.0,3.5,246.0,256.54025,264.85,273.15,270.49637,2000.0,752400.0,0.1,0.6,0.54,-0.077362984,-0.38711384,51.578896,752460.75,1.6481593,4.0142574,6.7,0.7326892018318176,-1.5344934463500977,101325.0
756000.0,0.0,0.0,0.0,249.0,257.5294,265.35,273.15,270.61557,2000.0,756000.0,0.2,0.3,0.56,-0.258304,-0.3870163,51.840622,756059.75,1.8291004,3.8397243,5.2,0.7326892018318176,-1.5344934463500977,101325.0
759600.0,0.0,0.0,0.0,256.0,259.16287,265.35,273.15,270.61557,6710.0,759600.0,0.5,0.7,0.56,-0.44826975,-0.38691854,52.102352,759658.75,2.019066,4.1887903,6.2,0.7326892018318176,-1.5344934463500977,101325.0
763200.0,0.0,0.0,0.0,276.0,264.12357,265.95,274.25,271.45166,5490.0,763200.0,0.9,1.0,0.54,-0.6423228,-0.3868206,52.36408,763257.75,2.213119,4.1887903,6.7,0.7326892018318176,-1.5344934463500977,101325.0
766800.0,0.0,0.0,0.0,282.0,265.6132,266.45,273.75,271.32446,5490.0,766800.0,1.0,1.0,0.59,-0.8347119,-0.38672248,52.625805,766856.8,2.4055083,4.1887903,4.6,0.7326892018318176,-1.5344934463500977,101325.0
770400.0,0.0,0.0,0.0,281.0,265.30215,267.55,273.15,271.26492,4270.0,770400.0,1.0,1.0,0.67,-1.0157275,-0.3866241,52.887535,770455.8,2.5865238,4.363323,5.2,0.7326892018318176,-1.5344934463500977,101325.0
